timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
660380633,1574736582200083,372463581,1266671617,13695,31681,0.22100002,0.6612354,0.708,1.0830001,0.69,1.28,115,14,0.22100002,0.134,-0.17600001,0.186,5.382399,0,3,1,15
660580200,1574736582400083,372463583,1266671614,13625,31612,0.252,0.6612518,0.707,1.0840001,0.69,1.28,115,14,0.185,0.147,-0.112,0.351,5.382399,0,3,1,15
660775824,1574736582600083,372463585,1266671612,13587,31574,0.275,0.66126525,0.708,1.0860001,0.69,1.28,115,14,0.14500001,0.128,-0.068,0.29000002,5.382399,0,3,1,15
660976567,1574736582800083,372463589,1266671611,13487,31474,0.256,0.6679984,0.708,1.0860001,0.69,1.28,115,14,0.22100002,0.185,-0.12100001,0.36,5.5415864,0,3,1,15
661165552,1574736583000083,372463593,1266671609,13381,31368,0.25500003,0.7206787,0.708,1.085,0.69,1.28,115,13,0.19900002,0.165,-0.112,0.47800002,5.6085978,0,3,1,15
661375923,1574736583200083,372463595,1266671607,13368,31355,0.29500002,0.72068983,0.70900005,1.087,0.69,1.28,115,13,0.13900001,0.119,-0.072000004,0.14,5.6085978,0,3,1,15
661576400,1574736583400083,372463597,1266671604,13276,31262,0.27100003,0.7207094,0.712,1.0890001,0.69,1.28,115,13,0.21400002,0.116000004,-0.18,0.46500003,5.6085978,0,3,1,15
661777552,1574736583600083,372463600,1266671601,13215,31201,0.28100002,0.7207225,0.712,1.09,0.69,1.28,115,13,0.186,0.16800001,-0.078,0.29000002,5.6085978,0,3,1,15
661975944,1574736583800083,372463602,1266671600,13152,31139,0.26900002,0.720734,0.71300006,1.0910001,0.69,1.28,115,13,0.09,0.036000002,-0.082,0.29200003,5.6085978,0,3,1,15
662197783,1574736584000083,372463603,1266671598,13091,31078,0.277,0.72074604,0.71400005,1.092,0.69,1.28,114,15,0.163,0.117000006,-0.11400001,0.268,5.6085978,0,3,1,15
662374580,1574736584200083,372463604,1266671596,13042,31028,0.27,0.72075725,0.716,1.095,0.69,1.28,114,15,0.1,0.036000002,-0.094000004,0.279,5.6085978,0,3,1,15
662570573,1574736584400083,372463604,1266671594,13007,30993,0.25800002,0.720767,0.71800005,1.098,0.69,1.28,114,15,0.089,-0.004,-0.089,0.21000001,5.6085978,0,3,1,15
662777501,1574736584600083,372463604,1266671593,12969,30956,0.256,0.7207768,0.72,1.1,0.69,1.28,114,15,0.086,-0.014,-0.08400001,0.18,5.6085978,0,3,1,15
662985536,1574736584800083,372463604,1266671592,12939,30925,0.25,0.7207864,0.721,1.1,0.69,1.28,114,15,0.047000002,-0.044000003,-0.018000001,0.18800001,5.6085978,0,3,1,15
663196660,1574736585000083,372463603,1266671591,12887,30873,0.23900001,0.72079545,0.721,1.0990001,0.69,1.28,114,12,0.075,-0.043,-0.061000004,0.208,5.6085978,0,3,1,15
663378043,1574736585200083,372463602,1266671590,12845,30832,0.23600002,0.7208065,0.72,1.098,0.69,1.28,114,12,0.096,-0.049000002,-0.083000004,0.27600002,5.6085978,0,3,1,15
663578129,1574736585400083,372463601,1266671590,12805,30792,0.187,0.72081363,0.72,1.1,0.69,1.28,114,12,0.093,-0.09200001,0.011000001,0.101,5.6085978,0,3,1,15
663774571,1574736585600083,372463600,1266671589,12794,30781,0.192,0.72082096,0.72300005,1.1040001,0.69,1.28,114,12,0.105000004,-0.071,-0.078,0.09900001,5.6085978,0,3,1,15
663970602,1574736585800083,372463598,1266671588,12782,30769,0.19900002,0.7208284,0.72700006,1.108,0.69,1.28,114,12,0.108,-0.105000004,-0.027,0.069000006,5.6085978,0,3,1,15
664177216,1574736586000083,372463596,1266671587,12781,30767,0.22100002,0.7208368,0.731,1.1120001,0.69,1.28,114,15,0.157,-0.143,-0.065000005,0.007,5.6085978,0,3,1,15
664374620,1574736586200083,372463594,1266671585,12783,30770,0.2,0.7208445,0.73600006,1.118,0.75,1.4499999,114,15,0.162,-0.123,-0.106000006,0.0050000004,5.6085978,0,3,1,14
664579585,1574736586400083,372463593,1266671582,12789,30775,0.16100001,0.7208506,0.74,1.1220001,0.75,1.4499999,114,15,0.132,-0.053000003,-0.12100001,0.035,5.6085978,0,3,1,14
664775571,1574736586600083,372463591,1266671580,12797,30783,0.17300001,0.72085726,0.744,1.1270001,0.75,1.4499999,114,15,0.156,-0.101,-0.119,0.043,5.6085978,0,3,1,14
664978916,1574736586800083,372463589,1266671577,12809,30796,0.194,0.7208646,0.748,1.133,0.75,1.4499999,114,15,0.18900001,-0.132,-0.135,0.008,5.6085978,0,3,1,14
665175636,1574736587000083,372463586,1266671574,12823,30809,0.187,0.72087157,0.753,1.138,0.75,1.4499999,106,13,0.17500001,-0.142,-0.102000006,0.044000003,5.6085978,0,3,1,14
665375931,1574736587200083,372463584,1266671572,12831,30818,0.18100001,0.72087854,0.758,1.144,0.75,1.4499999,106,13,0.143,-0.07,-0.125,0.074,5.6085978,0,3,1,14
665579590,1574736587400083,372463583,1266671570,12835,30821,0.202,0.72088605,0.763,1.148,0.75,1.4499999,106,13,0.14,-0.095000006,-0.10300001,0.014,5.6085978,0,3,1,14
665778790,1574736587600083,372463582,1266671569,12847,30834,0.21700001,0.7208944,0.76900005,1.154,0.75,1.4499999,106,13,0.11100001,-0.097,-0.054,0.079,5.6085978,0,3,1,14
665975678,1574736587800083,372463581,1266671568,12866,30852,0.18200001,0.72090125,0.77400005,1.1580001,0.75,1.4499999,106,13,0.091000006,-0.037,-0.083000004,0.057000004,5.6085978,0,3,1,14
666195575,1574736588000083,372463580,1266671568,12876,30863,0.286,0.7209122,0.77800006,1.1620001,0.75,1.4499999,106,7,0.061000004,-0.004,-0.060000002,0.155,5.6085978,0,3,1,14
666374842,1574736588200083,372463579,1266671568,12881,30867,0.246,0.72092146,0.78300005,1.167,0.75,1.4499999,106,7,0.076000005,-0.072000004,0.023000002,0.117000006,5.6085978,0,3,1,14
666571588,1574736588400083,372463579,1266671570,12856,30842,0.24900001,0.7209309,0.78400004,1.167,0.75,1.4499999,106,7,0.028,-0.025,0.013,0.066,5.6085978,0,3,1,14
666775758,1574736588600083,372463579,1266671572,12823,30809,0.24400002,0.7209401,0.785,1.1700001,0.75,1.4499999,106,7,0.076000005,-0.062000003,0.045,0.069000006,5.6085978,0,3,1,14
666976520,1574736588800083,372463579,1266671573,12816,30803,0.284,0.72095114,0.79,1.177,0.75,1.4499999,106,7,0.035,0.009000001,0.033,0.038000003,5.6085978,0,3,1,14
667196471,1574736589000083,372463579,1266671573,12818,30804,0.32700002,0.72096354,0.79600006,1.184,0.75,1.4499999,93,8,0.049000002,0.022000002,-0.044000003,0.069000006,5.6085978,0,3,1,14
667382305,1574736589200083,372463581,1266671573,12803,30789,0.25800002,0.7209733,0.79800004,1.1830001,0.75,1.4499999,93,8,0.018000001,0.018000001,-0.0050000004,-0.055000003,5.6085978,0,3,1,14
667592507,1574736589400083,372463582,1266671574,12830,30817,0.27,0.7209836,0.79700005,1.1810001,0.75,1.4499999,93,8,0.046000004,0.044000003,0.015000001,0.034,5.6085978,0,3,1,14
667792604,1574736589600083,372463583,1266671575,12822,30808,0.202,0.72099125,0.79600006,1.1800001,0.75,1.4499999,93,8,0.040000003,-0.009000001,0.039,0.032,5.6085978,0,3,1,14
667975577,1574736589800083,372463585,1266671576,12826,30812,0.18900001,0.7209986,0.794,1.176,0.69,1.28,93,8,0.026,0.022000002,0.015000001,-0.027,5.6085978,0,3,1,15
668196486,1574736590000083,372463587,1266671577,12841,30828,0.14500001,0.7210042,0.791,1.172,0.69,1.28,92,6,0.042000003,-0.021000002,0.036000002,-0.001,5.6085978,0,3,1,15
668388532,1574736590200083,372463588,1266671577,12875,30862,0.254,0.7210138,0.78800005,1.169,0.69,1.28,92,6,0.034,-0.033,0.010000001,-0.11100001,5.6085978,0,3,1,15
668584549,1574736590400083,372463589,1266671578,12905,30891,0.201,0.7210215,0.786,1.166,0.69,1.28,92,6,0.041,0.026,0.031000001,-0.055000003,5.6085978,0,3,1,15
668780549,1574736590600083,372463589,1266671578,12948,30934,0.26500002,0.7210316,0.78400004,1.1650001,0.69,1.28,92,6,0.079,-0.078,0.013,-0.095000006,5.6085978,0,3,1,15
668984556,1574736590800083,372463588,1266671579,12961,30948,0.34,0.72104454,0.78700006,1.166,0.69,1.28,92,6,0.15400001,-0.11800001,0.09900001,-0.060000002,5.6085978,0,3,1,15
669176970,1574736591000083,372463585,1266671581,12974,30961,0.38700002,0.7210592,0.79300004,1.169,0.69,1.28,92,7,0.216,-0.19800001,0.085,-0.057000004,5.6085978,0,3,1,15
669376489,1574736591200083,372463582,1266671582,12965,30951,0.39100003,0.72107416,0.8,1.1730001,0.69,1.28,92,7,0.18300001,-0.18,0.036000002,-0.031000001,5.6085978,0,3,1,15
669583174,1574736591400083,372463580,1266671582,12968,30954,0.289,0.7210852,0.808,1.1780001,0.69,1.28,92,7,0.055000003,-0.043,-0.035,0.030000001,5.6085978,0,3,1,15
669781480,1574736591600083,372463580,1266671581,12955,30941,0.41500002,0.72110087,0.81900007,1.1860001,0.69,1.28,92,7,0.071,-0.043,-0.057000004,0.020000001,5.6085978,0,3,1,15
669984556,1574736591800083,372463579,1266671579,12976,30962,0.261,0.7211108,0.827,1.1780001,0.69,1.28,92,7,0.059000004,0.001,-0.059000004,0.125,5.6085978,0,3,1,15
670195705,1574736592000083,372463580,1266671578,12943,30929,0.307,0.7211225,0.82800007,1.182,0.69,1.28,86,10,0.08400001,0.059000004,-0.060000002,0.18900001,5.6085978,0,3,1,15
670385544,1574736592200083,372463581,1266671577,12893,30880,0.298,0.7211339,0.83400005,1.187,0.69,1.28,86,10,0.0050000004,-0.004,0.003,0.072000004,5.6085978,0,3,1,15
670584484,1574736592400083,372463581,1266671576,12862,30848,0.23900001,0.72114295,0.837,1.1810001,0.69,1.28,86,10,0.057000004,0.006,-0.057000004,0.076000005,5.6085978,0,3,1,15
670776514,1574736592600083,372463581,1266671575,12848,30834,0.257,0.7211527,0.836,1.182,0.69,1.28,86,10,0.080000006,-0.0050000004,-0.079,0.096,5.6085978,0,3,1,15
670984502,1574736592800083,372463582,1266671574,12829,30816,0.45600003,0.72117,0.841,1.187,0.69,1.28,86,10,0.072000004,0.055000003,-0.046000004,0.013,5.6085978,0,3,1,15
671176379,1574736593000083,372463582,1266671573,12873,30860,0.21300001,0.72117823,0.84400004,1.182,0.69,1.28,86,10,0.053000003,0.033,-0.041,0.034,5.6085978,0,3,1,15
671388982,1574736593200083,372463583,1266671573,12851,30838,0.307,0.7211899,0.845,1.1850001,0.69,1.28,86,10,0.094000004,0.08400001,-0.043,0.011000001,5.6085978,0,3,1,15
671585498,1574736593400083,372463585,1266671571,12851,30838,0.19000001,0.72119707,0.846,1.1860001,0.69,1.28,86,10,0.060000002,0.029000001,-0.052,-0.029000001,5.6085978,0,3,1,15
671783726,1574736593600083,372463586,1266671570,12823,30810,0.16800001,0.7212035,0.84300005,1.182,0.69,1.28,86,10,0.082,0.056,-0.060000002,-0.045,5.6085978,0,3,1,15
671984026,1574736593800083,372463587,1266671568,12826,30812,0.27,0.72121364,0.84300005,1.184,0.69,1.28,86,10,0.112,0.08400001,-0.074,0.054,5.6085978,0,3,1,15
672197538,1574736594000083,372463588,1266671566,12818,30805,0.257,0.7212234,0.845,1.1860001,0.69,1.28,86,9,0.096,0.025,-0.093,0.056,5.6085978,0,3,1,15
672383849,1574736594200083,372463589,1266671565,12815,30801,0.31300002,0.7212353,0.84800005,1.189,0.69,1.28,86,9,0.09900001,0.093,-0.034,0.016,5.6085978,0,3,1,15
672585511,1574736594400083,372463590,1266671565,12818,30804,0.41000003,0.721251,0.85300004,1.199,0.69,1.28,86,9,0.074,-0.041,-0.061000004,-0.102000006,5.6085978,0,3,1,15
672783885,1574736594600083,372463590,1266671564,12835,30821,0.333,0.7212635,0.86,1.2060001,0.69,1.28,86,9,0.044000003,0.018000001,-0.040000003,0.064,5.6085978,0,3,1,15
672985476,1574736594800083,372463590,1266671563,12848,30835,0.23300001,0.72127247,0.864,1.21,0.69,1.28,86,9,0.076000005,0.075,-0.011000001,-0.087000005,5.6085978,0,3,1,15
673175998,1574736595000083,372463592,1266671562,12856,30843,0.23700002,0.7212815,0.86100006,1.2010001,0.69,1.28,81,9,0.034,0.019000001,-0.029000001,-0.086,5.6085978,0,3,1,15
673381180,1574736595200083,372463594,1266671561,12852,30838,0.23700002,0.7212904,0.85800004,1.2,0.69,1.28,81,9,0.025,0.025,-0.007,-0.10300001,5.6085978,0,3,1,15
673584675,1574736595400083,372463596,1266671561,12878,30864,0.223,0.721299,0.85400003,1.195,0.69,1.28,81,9,0.022000002,-0.0050000004,-0.021000002,-0.032,5.6085978,0,3,1,15
673784634,1574736595600083,372463595,1266671560,12935,30922,0.268,0.7213091,0.851,1.1930001,0.69,1.28,81,9,0.102000006,-0.102000006,-0.012,-0.13700001,5.6085978,0,3,1,15
673989718,1574736595800083,372463595,1266671559,12961,30948,0.264,0.7213192,0.84800005,1.1910001,0.69,1.28,81,9,0.019000001,-0.008,0.017,-0.089,5.6085978,0,3,1,15
674197771,1574736596000083,372463596,1266671559,12972,30958,0.23900001,0.7213283,0.846,1.1880001,0.69,1.28,80,11,0.007,0.006,0.002,-0.042000003,5.6085978,0,3,1,15
674382535,1574736596200083,372463595,1266671559,13013,30999,0.23200001,0.721337,0.84300005,1.1850001,0.69,1.28,80,11,0.052,-0.021000002,0.047000002,-0.057000004,5.6085978,0,3,1,15
674582554,1574736596400083,372463595,1266671559,13038,31024,0.16800001,0.7213435,0.83900005,1.1810001,0.69,1.28,80,11,0.05,0.017,0.047000002,-0.034,5.6085978,0,3,1,15
674774715,1574736596600083,372463594,1266671559,13095,31082,0.24900001,0.7213541,0.83500004,1.176,0.69,1.28,80,11,0.018000001,-0.0050000004,-0.017,-0.27800003,5.6085978,0,3,1,15
674982574,1574736596800083,372463595,1266671558,13270,31256,0.24400002,0.72140545,0.83400005,1.1750001,0.69,1.28,80,11,0.164,0.164,0.002,-1.34,5.6085978,0,3,1,15
675177228,1574736597000083,372463598,1266671559,13565,31552,0.24700001,0.5950616,0.83300006,1.174,0.69,1.28,81,19,0.263,0.24800001,0.087000005,-1.6470001,6.210117,0,3,1,15
675382626,1574736597200083,372463601,1266671560,13931,31917,0.25500003,0.59514344,0.83100003,1.172,0.69,1.28,81,19,0.12200001,0.11400001,0.045,-1.7720001,6.210117,0,3,1,15
675578546,1574736597400083,372463603,1266671561,14278,32264,0.257,0.595223,0.83100003,1.172,0.69,1.28,81,19,0.17600001,0.172,0.038000003,-1.718,6.210117,0,3,1,15
675775639,1574736597600083,372463606,1266671562,14623,32609,0.264,0.5953028,0.83000004,1.172,0.69,1.28,81,19,0.094000004,0.08400001,0.042000003,-1.7290001,6.210117,0,3,1,15
675975588,1574736597800083,372463605,1266671563,14943,32929,0.266,0.59535414,0.82900006,1.1700001,0.69,1.28,81,19,0.033,-0.027,0.020000001,-1.1140001,6.210117,0,3,1,15
676177915,1574736598000083,372463600,1266671564,15130,33117,0.259,0.74348384,0.82600003,1.167,0.69,1.28,81,15,0.20300001,-0.19700001,0.048,-0.351,1.088916,0,3,1,15
676378564,1574736598200083,372463599,1266671564,15067,33054,0.256,0.74350095,0.823,1.1630001,0.69,1.28,81,15,0.093,0.065000005,-0.066,0.45800003,1.088916,0,3,1,15
676578605,1574736598400083,372463597,1266671562,15032,33018,0.238,0.74351996,0.82000005,1.1600001,0.69,1.28,81,15,0.187,-0.064,-0.17500001,0.47700003,1.088916,0,3,1,15
676779595,1574736598600083,372463596,1266671559,14964,32951,0.26700002,0.7435317,0.818,1.1580001,0.69,1.28,81,15,0.11100001,0.054,-0.098000005,0.298,1.088916,0,3,1,15
676975585,1574736598800083,372463598,1266671558,14922,32909,0.349,0.7435446,0.822,1.161,0.69,1.28,81,15,0.128,0.102000006,0.07700001,0.192,1.088916,0,3,1,15
677199063,1574736599000083,372463600,1266671559,14884,32870,0.354,0.7435575,0.82900006,1.164,0.69,1.28,86,10,0.123,0.11800001,0.036000002,0.23,1.088916,0,3,1,15
677383641,1574736599200083,372463602,1266671559,14845,32832,0.289,0.7435701,0.83000004,1.1620001,0.69,1.28,86,10,0.047000002,0.046000004,0.008,0.335,1.088916,0,3,1,15
677579590,1574736599400083,372463602,1266671556,14793,32780,0.22700001,0.6466263,0.82900006,1.161,0.69,1.28,86,10,0.28500003,0.055000003,-0.279,0.289,5.9693837,0,3,1,15
677784578,1574736599600083,372463603,1266671553,14695,32681,0.279,0.6466404,0.82800007,1.161,0.69,1.28,86,10,0.032,0.027,0.016,0.333,5.9693837,0,3,1,15
677983792,1574736599800083,372463604,1266671555,14631,32618,0.27400002,0.6466539,0.83100003,1.164,0.69,1.28,86,10,0.149,-0.010000001,0.149,0.279,5.9693837,0,3,1,15
678199589,1574736600000083,372463604,1266671557,14548,32534,0.337,0.64666903,0.836,1.1680001,0.69,1.28,80,9,0.079,0.068,-0.039,0.35300002,5.9693837,0,3,1,15
678383601,1574736600200083,372463605,1266671556,14498,32485,0.31500003,0.6466825,0.83900005,1.171,0.69,1.28,80,9,0.024,0.023000002,-0.008,0.19900002,5.9693837,0,3,1,15
678584573,1574736600400083,372463604,1266671556,14486,32472,0.307,0.64669544,0.84000003,1.171,0.69,1.28,80,9,0.040000003,0.017,0.036000002,0.117000006,5.9693837,0,3,1,15
678783628,1574736600600083,372463601,1266671557,14510,32497,0.296,0.64670795,0.84000003,1.172,0.69,1.28,80,9,0.11100001,-0.11100001,-0.0050000004,-0.035,5.9693837,0,3,1,15
678980478,1574736600800083,372463599,1266671556,14530,32516,0.293,0.64672035,0.83900005,1.1700001,0.69,1.28,80,9,0.069000006,-0.064,-0.025,-0.087000005,5.9693837,0,3,1,15
679176596,1574736601000083,372463596,1266671556,14581,32568,0.25100002,0.6467312,0.83800006,1.169,0.69,1.28,80,6,0.067,-0.066,-0.011000001,0.001,5.9693837,0,3,1,15
679380487,1574736601200083,372463594,1266671556,14595,32581,0.186,0.64673907,0.836,1.164,0.69,1.28,80,6,0.044000003,-0.041,0.016,0.010000001,5.9693837,0,3,1,15
679583816,1574736601400083,372463593,1266671557,14625,32611,0.19600001,0.64674723,0.83300006,1.1600001,0.69,1.28,80,6,0.108,-0.061000004,0.09,-0.025,5.9693837,0,3,1,15
679783577,1574736601600083,372463590,1266671558,14681,32668,0.23200001,0.6467572,0.83000004,1.156,0.69,1.28,80,6,0.076000005,-0.060000002,0.046000004,-0.083000004,5.9693837,0,3,1,15
679980563,1574736601800083,372463588,1266671560,14715,32702,0.24900001,0.6467677,0.82800007,1.1550001,0.69,1.28,80,6,0.072000004,-0.042000003,0.058000002,-0.047000002,5.9693837,0,3,1,15
680196347,1574736602000083,372463588,1266671563,14706,32693,0.21200001,0.64677674,0.82600003,1.1520001,0.69,1.28,80,11,0.097,0.014,0.096,-0.11100001,5.9693837,0,3,1,15
680381475,1574736602200083,372463588,1266671566,14710,32697,0.17,0.6467839,0.823,1.148,0.69,1.28,80,11,0.11400001,-0.015000001,0.113000005,-0.014,5.9693837,0,3,1,15
680581480,1574736602400083,372463587,1266671570,14678,32665,0.171,0.64679104,0.82100004,1.1450001,0.69,1.28,80,11,0.079,-0.020000001,0.07700001,-0.014,5.9693837,0,3,1,15
680779593,1574736602600083,372463587,1266671572,14674,32661,0.162,0.64679784,0.818,1.1420001,0.69,1.28,80,11,0.054,0.05,0.020000001,0.001,5.9693837,0,3,1,15
680977491,1574736602800083,372463587,1266671573,14672,32658,0.268,0.6468094,0.81700003,1.1420001,0.69,1.28,80,11,0.038000003,-0.036000002,0.012,-0.057000004,5.9693837,0,3,1,15
681196493,1574736603000083,372463587,1266671574,14669,32655,0.23500001,0.64681935,0.81600004,1.1420001,0.69,1.28,86,12,0.026,0.016,0.020000001,0.019000001,5.9693837,0,3,1,15
681377481,1574736603200083,372463586,1266671576,14672,32659,0.2,0.6468279,0.81500006,1.1420001,0.69,1.28,86,12,0.09200001,-0.07700001,0.05,-0.019000001,5.9693837,0,3,1,15
681576551,1574736603400083,372463584,1266671577,14670,32657,0.25300002,0.64683855,0.813,1.1420001,0.69,1.28,86,12,0.083000004,-0.078,-0.028,-0.063,5.9693837,0,3,1,15
681781503,1574736603600083,372463583,1266671577,14680,32667,0.19800001,0.6468469,0.81200004,1.143,0.69,1.28,86,12,0.07700001,-0.001,-0.07700001,0.063,5.9693837,0,3,1,15
681985549,1574736603800083,372463583,1266671578,14666,32653,0.149,0.6468532,0.81000006,1.1420001,0.69,1.28,86,12,0.09,-0.038000003,-0.082,0.034,5.9693837,0,3,1,15
682176581,1574736604000083,372463582,1266671577,14661,32648,0.187,0.6468612,0.808,1.1420001,0.69,1.28,92,13,0.098000005,0.004,-0.098000005,0.066,5.9693837,0,3,1,15
682385477,1574736604200083,372463583,1266671577,14656,32643,0.22900002,0.6468708,0.80700004,1.1420001,0.69,1.28,92,13,0.109000005,0.061000004,-0.09,0.086,5.9693837,0,3,1,15
682583782,1574736604400083,372463583,1266671576,14653,32640,0.223,0.6468804,0.80600005,1.1420001,0.69,1.28,92,13,0.12100001,0.040000003,-0.115,0.106000006,5.9693837,0,3,1,15
682781536,1574736604600083,372463585,1266671574,14649,32635,0.24400002,0.6468907,0.80600005,1.1450001,0.69,1.28,92,13,0.21300001,0.13700001,-0.164,0.080000006,5.9693837,0,3,1,15
682977471,1574736604800083,372463587,1266671572,14647,32633,0.27,0.6469021,0.80700004,1.1470001,0.69,1.28,92,13,0.148,0.102000006,-0.10700001,0.123,5.9693837,0,3,1,15
683180739,1574736605000083,372463588,1266671570,14642,32628,0.209,0.64691097,0.80700004,1.1470001,0.69,1.28,92,17,0.09,0.021000002,-0.08800001,0.059000004,5.9693837,0,3,1,15
683381280,1574736605200083,372463590,1266671569,14590,32576,0.23,0.64692074,0.804,1.144,0.69,1.28,92,17,0.15100001,0.05,-0.142,0.16600001,5.9693837,0,3,1,15
683580369,1574736605400083,372463591,1266671567,14543,32530,0.24900001,0.769746,0.80200005,1.1420001,0.69,1.28,92,17,0.187,0.126,-0.13800001,0.33400002,5.7562814,0,3,1,15
683777599,1574736605600083,372463591,1266671565,14521,32507,0.21700001,0.7697537,0.799,1.139,0.69,1.28,92,17,0.12100001,-0.018000001,-0.120000005,0.16900001,5.7562814,0,3,1,15
683980543,1574736605800083,372463590,1266671563,14484,32471,0.23,0.76976746,0.79700005,1.1370001,0.69,1.28,92,17,0.102000006,-0.075,-0.069000006,0.374,5.7562814,0,3,1,15
684196476,1574736606000083,372463589,1266671562,14446,32433,0.18400002,0.76977426,0.795,1.1350001,0.69,1.28,98,17,0.136,-0.062000003,-0.12100001,0.132,5.7562814,0,3,1,15
684382550,1574736606200083,372463588,1266671561,14418,32405,0.209,0.7697816,0.79300004,1.1340001,0.69,1.28,98,17,0.1,-0.044000003,-0.09,0.15100001,5.7562814,0,3,1,15
684585518,1574736606400083,372463588,1266671559,14364,32351,0.24200001,0.7697938,0.791,1.133,0.69,1.28,98,17,0.080000006,-0.042000003,-0.069000006,0.333,5.7562814,0,3,1,15
684777978,1574736606600083,372463588,1266671559,14326,32312,0.24000001,0.7698024,0.78900003,1.13,0.69,1.28,98,17,0.055000003,-0.014,-0.053000003,0.17500001,5.7562814,0,3,1,15
684977991,1574736606800083,372463589,1266671559,14286,32273,0.24700001,0.7698113,0.78700006,1.1290001,0.69,1.28,98,17,0.023000002,0.007,-0.022000002,0.125,5.7562814,0,3,1,15
685177479,1574736607000083,372463590,1266671559,14242,32229,0.224,0.76981914,0.786,1.128,0.69,1.28,98,16,0.067,-0.027,-0.061000004,0.133,5.7562814,0,3,1,15
685378183,1574736607200083,372463591,1266671558,14215,32201,0.257,0.7698284,0.786,1.1270001,0.69,1.28,98,16,0.056,0.035,-0.044000003,0.075,5.7562814,0,3,1,15
685577534,1574736607400082,372463592,1266671557,14198,32185,0.23200001,0.7698366,0.785,1.126,0.69,1.28,98,16,0.119,0.079,-0.089,0.064,5.7562814,0,3,1,15
685778527,1574736607600082,372463593,1266671556,14183,32169,0.25,0.76984566,0.78400004,1.1240001,0.69,1.28,98,16,0.07300001,0.066,-0.031000001,0.07300001,5.7562814,0,3,1,15
685978787,1574736607800082,372463594,1266671555,14166,32153,0.246,0.76985437,0.78300005,1.123,0.69,1.28,98,16,0.07300001,0.057000004,-0.045,0.112,5.7562814,0,3,1,15
686197288,1574736608000082,372463595,1266671554,14144,32130,0.24700001,0.7698631,0.781,1.1220001,0.69,1.28,98,16,0.083000004,0.075,-0.036000002,0.09,5.7562814,0,3,1,15
686380668,1574736608200082,372463596,1266671553,14122,32109,0.23200001,0.7698713,0.78000003,1.121,0.69,1.28,98,16,0.055000003,0.047000002,-0.028,0.033,5.7562814,0,3,1,15
686577823,1574736608400082,372463596,1266671553,14112,32098,0.23500001,0.7698797,0.77900004,1.121,0.69,1.28,98,16,0.09200001,0.085,0.035,0.058000002,5.7562814,0,3,1,15
686778546,1574736608600082,372463596,1266671554,14110,32096,0.17,0.7698858,0.777,1.121,0.69,1.28,98,16,0.056,0.024,0.051000003,-0.046000004,5.7562814,0,3,1,15
686974726,1574736608800082,372463596,1266671555,14123,32110,0.162,0.76989156,0.777,1.1220001,0.69,1.28,98,16,0.069000006,0.041,0.056,-0.022000002,5.7562814,0,3,1,15
687199617,1574736609000082,372463596,1266671557,14122,32109,0.22600001,0.7698996,0.776,1.121,0.69,1.28,98,16,0.046000004,0.010000001,0.045,-0.079,5.7562814,0,3,1,15
687379640,1574736609200082,372463595,1266671558,14124,32111,0.24400002,0.7699083,0.77500004,1.12,0.69,1.28,98,16,0.056,-0.030000001,0.047000002,-0.09200001,5.7562814,0,3,1,15
687579586,1574736609400082,372463595,1266671558,14135,32122,0.22100002,0.7699162,0.77300006,1.1190001,0.69,1.28,98,16,0.043,0.020000001,0.037,-0.085,5.7562814,0,3,1,15
687782606,1574736609600082,372463595,1266671559,14149,32135,0.22500001,0.76992404,0.772,1.1170001,0.69,1.28,98,16,0.035,0.020000001,0.029000001,-0.095000006,5.7562814,0,3,1,15
687979559,1574736609800082,372463594,1266671559,14169,32155,0.21700001,0.76993185,0.77000004,1.116,0.69,1.28,98,16,0.041,0.031000001,0.027,-0.097,5.7562814,0,3,1,15
688199543,1574736610000082,372463595,1266671560,14182,32168,0.201,0.76993906,0.76900005,1.1140001,0.69,1.28,98,15,0.094000004,0.037,0.086,-0.12100001,5.7562814,0,3,1,15
688371598,1574736610200082,372463594,1266671563,14198,32184,0.133,0.7699438,0.767,1.1120001,0.69,1.28,98,15,0.102000006,0.046000004,0.091000006,-0.036000002,5.7562814,0,3,1,15
688580545,1574736610400082,372463594,1266671565,14210,32196,0.156,0.7699493,0.76500005,1.11,0.69,1.28,98,15,0.102000006,0.048,0.09,-0.057000004,5.7562814,0,3,1,15
688783624,1574736610600082,372463594,1266671567,14216,32202,0.20700002,0.76995665,0.762,1.108,0.69,1.28,98,15,0.09200001,0.040000003,0.082,-0.17400001,5.7562814,0,3,1,15
688984584,1574736610800082,372463594,1266671569,14243,32230,0.19800001,0.7699638,0.76000005,1.1060001,0.69,1.28,98,15,0.09900001,0.040000003,0.091000006,-0.127,5.7562814,0,3,1,15
689176582,1574736611000082,372463594,1266671572,14262,32248,0.19000001,0.7699705,0.75900006,1.105,0.69,1.28,99,16,0.102000006,0.045,0.09200001,-0.116000004,5.7562814,0,3,1,15
